Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course1,Course2,Course3,Course4,Course5,Course6,Course7,Course8,Course9,Course10,Course11,Course12
5761411641,Rameriz,Sheila,Data Analytics and Visualization,3.13,Summer-2018,USA,English,Health Sciences,24,3.0,"New York, NY",Entry Data Analyst,Summer-2017: DAV 6450 Independent Study,Summer-2017: DAV 5000 Business Modeling and Data Analysis,Summer-2017: DAV 5300 Computational Math and Statistics,Fall-2017: Bayesian Methods,Fall-2017: DAV 5100 Structured Data Management,Fall-2017: MAN 5580 Project Management,Spring-2018: Natural Language Processing,Spring-2018: DAV 6200 Data Product Design,Spring-2018: DAV 6500 Capstone,Summer-2018: DAV 5400 Analytics Programming,Summer-2018: DAV 5200 Visual Design and Storytelling,Summer-2018: Independent Study
7449812084,Oshea,Mary,Data Analytics and Visualization,3.45,Fall-2018,China,Mandarin,Engineering,27,6.5,"New York, NY",Entry Data Analyst,Fall-2017: DAV 6200 Data Product Design,Fall-2017: MAN 5580 Project Management,Fall-2017: DAV 6150 Data Science,Spring-2018: DAV 5300 Computational Math and Statistics,Spring-2018: DAV 5400 Analytics Programming,Spring-2018: DAV 6050 Data-Driven Organizations,Summer-2018: DAV 5100 Structured Data Management,Summer-2018: Special Topics,Summer-2018: DAV 5200 Visual Design and Storytelling,Fall-2018: DAV 5000 Business Modeling and Data Analysis,Fall-2018: Advanced Data Engineering,Fall-2018: DAV 6500 Capstone
3675375693,Allen,George,Artificial Intelligence,3.14,Spring-2023,China,Mandarin,Computer Science,24,2.0,"Woodbridge, NJ",Entry Data Analyst,Spring-2022: Internship,Spring-2022: Data Acquisition and Management,Spring-2022: AI Product Studio,Summer-2022: Artificial Intelligence,Summer-2022: Machine Learning,Summer-2022: Neural Networks and Deep Learning,Fall-2022: DAV 6200 Data Product Design,Fall-2022: Predictive Models,Fall-2022: Computational Statistics and Probability,Spring-2023: Complex Systems: Financial Time Series Analysis,Spring-2023: Numerical Methods,Spring-2023: AI Capstone: R&D Experience
3637522466,Shelton,Edward,Artificial Intelligence,3.94,Fall-2020,China,Wu,Other,23,1.0,"New York, NY",UX Design Intern,Fall-2019: Machine Learning,Fall-2019: DAV 6150 Data Science,Fall-2019: Data Acquisition and Management,Spring-2020: DAV 6200 Data Product Design,Spring-2020: Neural Networks and Deep Learning,Spring-2020: DAV 6300 Special Topics,Summer-2020: Computational Statistics and Probability,Summer-2020: AI Capstone: R&D Experience,Summer-2020: Numerical Methods,Fall-2020: Predictive Models,Fall-2020: DAV 6450 Independent Study,Fall-2020: Artificial Intelligence
3760018481,Graham,William,Data Analytics and Visualization,3.12,Fall-2018,USA,English,Computer Science,27,5.0,"New York, NY",Data Architect I,Fall-2017: DAV 5100 Structured Data Management,Fall-2017: Internship,Fall-2017: DAV 6450 Independent Study,Spring-2018: DAV 5400 Analytics Programming,Spring-2018: MAN 5580 Project Management,Spring-2018: DAV 6500 Capstone,Summer-2018: DAV 5300 Computational Math and Statistics,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 5200 Visual Design and Storytelling,Fall-2018: Complex Systems: Financial Time Series Analysis,Fall-2018: DAV 6300 Special Topics,Fall-2018: Special Topics
6986292040,Carmona,William,Artificial Intelligence,3.99,Spring-2021,China,Mandarin,Computer Science,28,6.0,"New York, NY",Entry Data Analyst,Spring-2020: Neural Networks and Deep Learning,Spring-2020: Data Acquisition and Management,Spring-2020: DAV 6150 Data Science,Summer-2020: Predictive Models,Summer-2020: Machine Learning,Summer-2020: Artificial Intelligence,Fall-2020: Numerical Methods,Fall-2020: Computational Statistics and Probability,Fall-2020: Natural Language Processing,Spring-2021: AI Capstone: R&D Experience,Spring-2021: AI Product Studio,Spring-2021: Complex Systems: Financial Time Series Analysis
8871590596,Mack,Mark,Data Analytics and Visualization,2.61,Spring-2023,Pakistan,Punjabi,Computer Science,24,3.5,"Chicago, IL",Data Architect I,Spring-2022: DAV 5100 Structured Data Management,Spring-2022: Independent Study,Spring-2022: MAN 5580 Project Management,Summer-2022: DAV 6500 Capstone,Summer-2022: DAV 6050 Data-Driven Organizations,Summer-2022: DAV 5200 Visual Design and Storytelling,Fall-2022: DAV 5300 Computational Math and Statistics,Fall-2022: AI Product Studio,Fall-2022: DAV 5400 Analytics Programming,Spring-2023: Complex Systems: Financial Time Series Analysis,Spring-2023: DAV 6100 Information Architectures,Spring-2023: DAV 5000 Business Modeling and Data Analysis
2516033171,Ayuso,Kristen,Data Analytics and Visualization,3.33,Fall-2018,China,Mandarin,Mathematics,23,2.5,"Los Angeles, CA",Data Architect I,Fall-2017: AI Product Studio,Fall-2017: DAV 6300 Special Topics,Fall-2017: DAV 6450 Independent Study,Spring-2018: DAV 5200 Visual Design and Storytelling,Spring-2018: DAV 6000 Talent Analytics,Spring-2018: MAN 5580 Project Management,Summer-2018: DAV 6500 Capstone,Summer-2018: DAV 5100 Structured Data Management,Summer-2018: DAV 5300 Computational Math and Statistics,Fall-2018: DAV 6100 Information Architectures,Fall-2018: DAV 5400 Analytics Programming,Fall-2018: DAV 5000 Business Modeling and Data Analysis
3544334237,Kime,Matthew,Data Analytics and Visualization,3.36,Fall-2020,China,Mandarin,Health Sciences,26,4.5,"New York, NY",Entry Business Systems Analyst,Fall-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 5000 Business Modeling and Data Analysis,Fall-2019: DAV 6100 Information Architectures,Spring-2020: DAV 5400 Analytics Programming,Spring-2020: DAV 5100 Structured Data Management,Spring-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: DAV 6500 Capstone,Summer-2020: DAV 6000 Talent Analytics,Summer-2020: MAN 5580 Project Management,Fall-2020: DAV 6200 Data Product Design,Fall-2020: Complex Systems: Financial Time Series Analysis,Fall-2020: Natural Language Processing
1778249506,Dorich,Helen,Artificial Intelligence,3.53,Fall-2021,China,Mandarin,Computer Science,23,2.5,"San Francisco, CA",Machine Learning Engineer,Fall-2020: Natural Language Processing,Fall-2020: AI Capstone: R&D Experience,Fall-2020: Artificial Intelligence,Spring-2021: Data Acquisition and Management,Spring-2021: AI Product Studio,Spring-2021: DAV 6000 Talent Analytics,Summer-2021: Predictive Models,Summer-2021: Numerical Methods,Summer-2021: Computational Statistics and Probability,Fall-2021: DAV 6200 Data Product Design,Fall-2021: Neural Networks and Deep Learning,Fall-2021: Machine Learning
9413377776,Collier,Toni,Artificial Intelligence,3.82,Summer-2019,Pakistan,Punjabi,Engineering,27,5.0,"New York, NY",Data Architect I,Summer-2018: DAV 6000 Talent Analytics,Summer-2018: Computational Statistics and Probability,Summer-2018: DAV 6050 Data-Driven Organizations,Fall-2018: Machine Learning,Fall-2018: AI Capstone: R&D Experience,Fall-2018: AI Product Studio,Spring-2019: Numerical Methods,Spring-2019: DAV 6150 Data Science,Spring-2019: Predictive Models,Summer-2019: Neural Networks and Deep Learning,Summer-2019: Data Acquisition and Management,Summer-2019: Artificial Intelligence
1738093232,Le,Joseph,Data Analytics and Visualization,4.0,Spring-2023,Pakistan,Punjabi,Mathematics,23,1.0,"New York, NY",Data Architect I,Spring-2022: MAN 5580 Project Management,Spring-2022: DAV 6500 Capstone,Spring-2022: DAV 5400 Analytics Programming,Summer-2022: DAV 5200 Visual Design and Storytelling,Summer-2022: Complex Systems: Financial Time Series Analysis,Summer-2022: DAV 5000 Business Modeling and Data Analysis,Fall-2022: DAV 5300 Computational Math and Statistics,Fall-2022: DAV 6000 Talent Analytics,Fall-2022: DAV 6050 Data-Driven Organizations,Spring-2023: DAV 6150 Data Science,Spring-2023: DAV 5100 Structured Data Management,Spring-2023: Independent Study
6338224493,Mccormick,Nicole,Data Analytics and Visualization,3.16,Fall-2017,China,Mandarin,Health Sciences,29,7.0,"New York, NY",Entry Business Systems Analyst,Fall-2016: DAV 6300 Special Topics,Fall-2016: DAV 6500 Capstone,Fall-2016: DAV 5100 Structured Data Management,Spring-2017: DAV 5000 Business Modeling and Data Analysis,Spring-2017: DAV 6150 Data Science,Spring-2017: DAV 5200 Visual Design and Storytelling,Summer-2017: DAV 5400 Analytics Programming,Summer-2017: DAV 5300 Computational Math and Statistics,Summer-2017: DAV 6400 Internship,Fall-2017: Internship,Fall-2017: Natural Language Processing,Fall-2017: MAN 5580 Project Management
3986582660,Adams,Mary,Data Analytics and Visualization,3.45,Fall-2018,Pakistan,Punjabi,Computer Science,27,5.0,"New York, NY",Big Data Architect,Fall-2017: DAV 6400 Internship,Fall-2017: Special Topics,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Spring-2018: DAV 5300 Computational Math and Statistics,Spring-2018: DAV 5200 Visual Design and Storytelling,Spring-2018: DAV 5100 Structured Data Management,Summer-2018: DAV 6050 Data-Driven Organizations,Summer-2018: DAV 6500 Capstone,Summer-2018: DAV 5400 Analytics Programming,Fall-2018: DAV 6450 Independent Study,Fall-2018: DAV 6100 Information Architectures,Fall-2018: MAN 5580 Project Management
8703689536,Wueste,Ronald,Data Analytics and Visualization,3.36,Spring-2018,USA,Spanish,Computer Science,27,6.5,"New York, NY",Database Administrator - Entry,Spring-2017: DAV 5400 Analytics Programming,Spring-2017: Natural Language Processing,Spring-2017: DAV 6000 Talent Analytics,Summer-2017: Bayesian Methods,Summer-2017: DAV 5300 Computational Math and Statistics,Summer-2017: DAV 6500 Capstone,Fall-2017: DAV 6400 Internship,Fall-2017: Special Topics,Fall-2017: DAV 5000 Business Modeling and Data Analysis,Spring-2018: DAV 5100 Structured Data Management,Spring-2018: MAN 5580 Project Management,Spring-2018: DAV 5200 Visual Design and Storytelling
2376230273,Ramirez,Amanda,Data Analytics and Visualization,3.73,Summer-2018,USA,English,Engineering,27,5.0,"New York, NY",Data Architect I,Summer-2017: DAV 5300 Computational Math and Statistics,Summer-2017: DAV 5400 Analytics Programming,Summer-2017: DAV 6500 Capstone,Fall-2017: DAV 6400 Internship,Fall-2017: Data Visualization,Fall-2017: DAV 5100 Structured Data Management,Spring-2018: Independent Study,Spring-2018: Special Topics,Spring-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 5200 Visual Design and Storytelling,Summer-2018: MAN 5580 Project Management,Summer-2018: DAV 6100 Information Architectures
5757162226,Bluhm,Kurt,Data Analytics and Visualization,4.0,Spring-2021,China,Mandarin,Engineering,23,2.5,"New York, NY",Big Data Architect,Spring-2020: MAN 5580 Project Management,Spring-2020: DAV 5100 Structured Data Management,Spring-2020: DAV 5300 Computational Math and Statistics,Summer-2020: DAV 6050 Data-Driven Organizations,Summer-2020: AI Product Studio,Summer-2020: DAV 6500 Capstone,Fall-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: Internship,Spring-2021: DAV 5400 Analytics Programming,Spring-2021: DAV 6100 Information Architectures,Spring-2021: AI Product Studio
5065000867,Whetstone,Glenn,Data Analytics and Visualization,3.37,Spring-2023,China,Mandarin,Health Sciences,25,3.0,"New York, NY",Data Scientist I,Spring-2022: DAV 5000 Business Modeling and Data Analysis,Spring-2022: AI Product Studio,Spring-2022: MAN 5580 Project Management,Summer-2022: Advanced Data Engineering,Summer-2022: DAV 5100 Structured Data Management,Summer-2022: DAV 6500 Capstone,Fall-2022: DAV 6100 Information Architectures,Fall-2022: DAV 5300 Computational Math and Statistics,Fall-2022: DAV 6200 Data Product Design,Spring-2023: DAV 5400 Analytics Programming,Spring-2023: DAV 6000 Talent Analytics,Spring-2023: DAV 5200 Visual Design and Storytelling
9542528341,Parsons,Richard,Data Analytics and Visualization,3.93,Fall-2022,China,Cantonese,Mathematics,23,1.0,"New York, NY",Data Scientist I,Fall-2021: DAV 5100 Structured Data Management,Fall-2021: MAN 5580 Project Management,Fall-2021: DAV 5300 Computational Math and Statistics,Spring-2022: DAV 6300 Special Topics,Spring-2022: DAV 6200 Data Product Design,Spring-2022: Complex Systems: Financial Time Series Analysis,Summer-2022: DAV 5200 Visual Design and Storytelling,Summer-2022: Bayesian Methods,Summer-2022: DAV 5400 Analytics Programming,Fall-2022: Special Topics,Fall-2022: DAV 6500 Capstone,Fall-2022: DAV 5000 Business Modeling and Data Analysis
3893543041,Gray,Libby,Artificial Intelligence,3.87,Spring-2023,USA,English,Engineering,26,4.0,"New York, NY",UX Design Intern,Spring-2022: DAV 6200 Data Product Design,Spring-2022: AI Capstone: R&D Experience,Spring-2022: Data Acquisition and Management,Summer-2022: Neural Networks and Deep Learning,Summer-2022: Complex Systems: Financial Time Series Analysis,Summer-2022: Independent Study,Fall-2022: DAV 6000 Talent Analytics,Fall-2022: Artificial Intelligence,Fall-2022: Numerical Methods,Spring-2023: Computational Statistics and Probability,Spring-2023: Machine Learning,Spring-2023: Predictive Models
7583368674,Gerlach,Yolanda,Data Analytics and Visualization,2.85,Spring-2022,Pakistan,Punjabi,Computer Science,24,3.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Spring-2021: MAN 5580 Project Management,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: DAV 6100 Information Architectures,Summer-2021: Independent Study,Summer-2021: DAV 5200 Visual Design and Storytelling,Summer-2021: DAV 5300 Computational Math and Statistics,Fall-2021: DAV 6400 Internship,Fall-2021: DAV 5400 Analytics Programming,Fall-2021: DAV 6500 Capstone,Spring-2022: DAV 5000 Business Modeling and Data Analysis,Spring-2022: AI Product Studio,Spring-2022: DAV 6050 Data-Driven Organizations
9451426822,Astin,Beverly,Artificial Intelligence,3.78,Summer-2018,India,Marathi,Engineering,26,5.5,"Woodbridge, NJ",Entry Business Systems Analyst,Summer-2017: Machine Learning,Summer-2017: Data Acquisition and Management,Summer-2017: Predictive Models,Fall-2017: Data Visualization,Fall-2017: Neural Networks and Deep Learning,Fall-2017: Numerical Methods,Spring-2018: AI Capstone: R&D Experience,Spring-2018: DAV 6100 Information Architectures,Spring-2018: Bayesian Methods,Summer-2018: Computational Statistics and Probability,Summer-2018: DAV 6300 Special Topics,Summer-2018: Artificial Intelligence
5965992855,Sherman,Wayne,Artificial Intelligence,3.66,Fall-2021,China,Mandarin,Computer Science,24,3.0,"New York, NY",Machine Learning Engineer,Fall-2020: AI Capstone: R&D Experience,Fall-2020: AI Product Studio,Fall-2020: Predictive Models,Spring-2021: Data Acquisition and Management,Spring-2021: Special Topics,Spring-2021: DAV 6050 Data-Driven Organizations,Summer-2021: Natural Language Processing,Summer-2021: Artificial Intelligence,Summer-2021: Machine Learning,Fall-2021: Computational Statistics and Probability,Fall-2021: Neural Networks and Deep Learning,Fall-2021: Numerical Methods
6588107004,Edelstein,Marcia,Artificial Intelligence,3.42,Fall-2022,India,Gujarati,Computer Science,29,7.5,"New York, NY",Entry Data Analyst,Fall-2021: Data Acquisition and Management,Fall-2021: Complex Systems: Financial Time Series Analysis,Fall-2021: Neural Networks and Deep Learning,Spring-2022: Independent Study,Spring-2022: Computational Statistics and Probability,Spring-2022: Machine Learning,Summer-2022: AI Capstone: R&D Experience,Summer-2022: Numerical Methods,Summer-2022: DAV 6400 Internship,Fall-2022: Predictive Models,Fall-2022: Artificial Intelligence,Fall-2022: Bayesian Methods
1154005200,Mickey,Willard,Data Analytics and Visualization,3.06,Spring-2017,China,Mandarin,Computer Science,31,9.0,"New York, NY",Business Intelligence (BI) Developer,Spring-2016: DAV 5000 Business Modeling and Data Analysis,Spring-2016: DAV 6050 Data-Driven Organizations,Spring-2016: Data Visualization,Summer-2016: DAV 5200 Visual Design and Storytelling,Summer-2016: DAV 5100 Structured Data Management,Summer-2016: DAV 6300 Special Topics,Fall-2016: DAV 6500 Capstone,Fall-2016: DAV 6200 Data Product Design,Fall-2016: MAN 5580 Project Management,Spring-2017: DAV 5400 Analytics Programming,Spring-2017: DAV 5300 Computational Math and Statistics,Spring-2017: Complex Systems: Financial Time Series Analysis
6471309915,Willingham,Geneva,Data Analytics and Visualization,2.99,Summer-2022,India,Malayalam,Engineering,27,5.0,"New York, NY",Big Data Architect,Summer-2021: DAV 5100 Structured Data Management,Summer-2021: Bayesian Methods,Summer-2021: DAV 6300 Special Topics,Fall-2021: DAV 5300 Computational Math and Statistics,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: DAV 6450 Independent Study,Spring-2022: DAV 6500 Capstone,Spring-2022: Internship,Spring-2022: Data Visualization,Summer-2022: DAV 5000 Business Modeling and Data Analysis,Summer-2022: DAV 5400 Analytics Programming,Summer-2022: MAN 5580 Project Management
9037194615,Barnett,Teresa,Data Analytics and Visualization,3.5,Summer-2023,China,Mandarin,Computer Science,23,2.0,"New York, NY",Data Scientist I,Summer-2022: MAN 5580 Project Management,Summer-2022: DAV 5300 Computational Math and Statistics,Summer-2022: Natural Language Processing,Fall-2022: DAV 6500 Capstone,Fall-2022: DAV 6050 Data-Driven Organizations,Fall-2022: Data Visualization,Spring-2023: DAV 5400 Analytics Programming,Spring-2023: DAV 6450 Independent Study,Spring-2023: DAV 5000 Business Modeling and Data Analysis,Summer-2023: DAV 5100 Structured Data Management,Summer-2023: DAV 5200 Visual Design and Storytelling,Summer-2023: AI Product Studio
