Course Name,Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course #
Spring-2020: DAV 6300 Special Topics,5014754836,Garcia,Amanda,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1.0,"New York, NY",Data Architect I,Course11
Spring-2020: DAV 6300 Special Topics,9973127018,Woode,David,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6.0,"New York, NY",Entry Level Python Developer,Course9
Spring-2020: DAV 6400 Internship,1621829673,Allen,Deborah,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry,Course1
Spring-2020: DAV 6400 Internship,6280712683,Schreiber,Marion,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst,Course5
Spring-2020: DAV 6450 Independent Study,1621829673,Allen,Deborah,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry,Course3
Spring-2020: DAV 6450 Independent Study,1635242184,Litton,Michael,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry,Course10
Spring-2020: DAV 6450 Independent Study,7550850592,Serrell,Allan,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2.0,"New York, NY",Entry Business Systems Analyst,Course7
Spring-2020: DAV 6450 Independent Study,9181549154,Underwood,Peter,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1.0,"New York, NY",Database Administrator - Entry,Course9
Spring-2020: DAV 6450 Independent Study,9415890082,Macko,George,Data Analytics and Visualization,4.0,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer,Course9
Spring-2020: DAV 6450 Independent Study,9760083447,Albert,William,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3.0,"Chicago, IL",Entry Business Systems Analyst,Course12
Spring-2020: DAV 6500 Capstone,1232473375,Kennedy,Mary,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I,Course7
Spring-2020: DAV 6500 Capstone,1812867268,Ragland,Tammy,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I,Course5
Spring-2020: DAV 6500 Capstone,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course2
Spring-2020: DAV 6500 Capstone,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course2
Spring-2020: DAV 6500 Capstone,5522906291,Mitchell,Elizabeth,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3.0,"New York, NY",Big Data Architect,Course4
Spring-2020: DAV 6500 Capstone,6243136616,Smith,Susan,Data Analytics and Visualization,3.67,Fall-2020,China,Mandarin,Computer Science,31,9.5,"Los Angeles, CA",Database Administrator - Entry,Course8
Spring-2020: DAV 6500 Capstone,7300878175,Reed,Anthony,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry,Course7
Spring-2020: DAV 6500 Capstone,9546897753,Rudolph,Heather,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3.0,"New York, NY",Machine Learning Engineer,Course1
Spring-2020: Data Acquisition and Management,1635242184,Litton,Michael,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry,Course12
Spring-2020: Data Acquisition and Management,3959311068,Lozada,Steve,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8.0,"New York, NY",Business Intelligence (BI) Developer,Course10
Spring-2020: Data Acquisition and Management,7434279301,Barrett,Michael,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer,Course5
Spring-2020: Data Visualization,8225692756,Anderson,James,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1.0,"New York, NY",Data Scientist I,Course9
Spring-2020: Independent Study,3053342158,Wallace,Jeremy,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Course3
Spring-2020: Independent Study,4328571177,Lawrence,Dean,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer,Course10
Spring-2020: Independent Study,9760083447,Albert,William,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3.0,"Chicago, IL",Entry Business Systems Analyst,Course11
Spring-2020: Internship,1191512830,Pierce,David,Artificial Intelligence,4.0,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer,Course11
Spring-2020: Internship,2426847270,Bushman,Veronika,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3.0,"New York, NY",UX Design Intern,Course3
Spring-2020: MAN 5580 Project Management,1232473375,Kennedy,Mary,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I,Course8
Spring-2020: MAN 5580 Project Management,1364243602,Jensen,Catherine,Data Analytics and Visualization,3.61,Fall-2021,China,Mandarin,Computer Science,25,4.5,"New York, NY",Business Intelligence (BI) Developer,Course1
Spring-2020: MAN 5580 Project Management,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course3
Spring-2020: MAN 5580 Project Management,2426847270,Bushman,Veronika,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3.0,"New York, NY",UX Design Intern,Course1
Spring-2020: MAN 5580 Project Management,2926537122,Pranger,Betty,Data Analytics and Visualization,2.86,Spring-2021,China,Mandarin,Computer Science,25,3.0,"Woodbridge, NJ",Entry Level Python Developer,Course6
Spring-2020: MAN 5580 Project Management,3053342158,Wallace,Jeremy,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Course2
Spring-2020: MAN 5580 Project Management,8740282061,Bailey,Kerri,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer,Course4
Spring-2020: MAN 5580 Project Management,9415890082,Macko,George,Data Analytics and Visualization,4.0,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer,Course7
Spring-2020: MAN 5580 Project Management,9546897753,Rudolph,Heather,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3.0,"New York, NY",Machine Learning Engineer,Course3
Spring-2020: MAN 5580 Project Management,9854174075,Grantham,Chris,Data Analytics and Visualization,3.74,Spring-2020,USA,Spanish,Computer Science,26,5.0,"New York, NY",Data Scientist I,Course11
Spring-2020: Machine Learning,2974302419,Schut,Thomas,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5.0,"New York, NY",Database Administrator - Entry,Course10
Spring-2020: Machine Learning,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course2
Spring-2020: Natural Language Processing,6243136616,Smith,Susan,Data Analytics and Visualization,3.67,Fall-2020,China,Mandarin,Computer Science,31,9.5,"Los Angeles, CA",Database Administrator - Entry,Course7
Spring-2020: Natural Language Processing,6280712683,Schreiber,Marion,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst,Course4
Spring-2020: Natural Language Processing,8185417669,Hayes,Audrey,Data Analytics and Visualization,3.71,Fall-2021,China,Mandarin,Engineering,25,4.5,"New York, NY",Machine Learning Engineer,Course2
Spring-2020: Neural Networks and Deep Learning,5014754836,Garcia,Amanda,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1.0,"New York, NY",Data Architect I,Course12
Spring-2020: Neural Networks and Deep Learning,6509550025,Jacobson,Cindy,Artificial Intelligence,2.76,Spring-2021,Pakistan,Punjabi,Mathematics,24,2.5,"Woodbridge, NJ",Data Scientist I,Course5
Spring-2020: Neural Networks and Deep Learning,8225692756,Anderson,James,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1.0,"New York, NY",Data Scientist I,Course7
Spring-2020: Numerical Methods,1635242184,Litton,Michael,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry,Course11
Spring-2020: Numerical Methods,3959311068,Lozada,Steve,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8.0,"New York, NY",Business Intelligence (BI) Developer,Course11
Spring-2020: Numerical Methods,6509550025,Jacobson,Cindy,Artificial Intelligence,2.76,Spring-2021,Pakistan,Punjabi,Mathematics,24,2.5,"Woodbridge, NJ",Data Scientist I,Course4
Spring-2020: Numerical Methods,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course1
Spring-2020: Numerical Methods,7434279301,Barrett,Michael,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer,Course4
Spring-2020: Numerical Methods,7709074811,Parsons,Larry,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer,Course10
Spring-2020: Predictive Models,5014754836,Garcia,Amanda,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1.0,"New York, NY",Data Architect I,Course10
Spring-2020: Predictive Models,6509550025,Jacobson,Cindy,Artificial Intelligence,2.76,Spring-2021,Pakistan,Punjabi,Mathematics,24,2.5,"Woodbridge, NJ",Data Scientist I,Course6
Spring-2020: Predictive Models,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course3
Spring-2020: Predictive Models,7709074811,Parsons,Larry,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer,Course12
Spring-2020: Special Topics,9854174075,Grantham,Chris,Data Analytics and Visualization,3.74,Spring-2020,USA,Spanish,Computer Science,26,5.0,"New York, NY",Data Scientist I,Course12
Spring-2021: AI Capstone: R&D Experience,2890488978,Cooper,Nettie,Artificial Intelligence,3.54,Spring-2022,USA,English,Health Sciences,23,2.0,"New York, NY",Database Administrator - Entry,Course4
Spring-2021: AI Capstone: R&D Experience,9720828257,Bryan,Simone,Artificial Intelligence,3.38,Spring-2022,China,Mandarin,Engineering,27,5.0,"New York, NY",Database Administrator - Entry,Course4
Spring-2021: AI Product Studio,2426847270,Bushman,Veronika,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3.0,"New York, NY",UX Design Intern,Course7
Spring-2021: AI Product Studio,4967509757,Pepin,Anne,Data Analytics and Visualization,3.52,Spring-2022,China,Mandarin,Computer Science,33,11.5,"New York, NY",Entry Level Python Developer,Course6
Spring-2021: AI Product Studio,6280712683,Schreiber,Marion,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst,Course11
Spring-2021: Advanced Data Engineering,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course7
Spring-2021: Advanced Data Engineering,6280712683,Schreiber,Marion,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst,Course10
Spring-2021: Advanced Data Engineering,9720828257,Bryan,Simone,Artificial Intelligence,3.38,Spring-2022,China,Mandarin,Engineering,27,5.0,"New York, NY",Database Administrator - Entry,Course5
Spring-2021: Artificial Intelligence,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course7
Spring-2021: Bayesian Methods,4457907000,Guzman,Judy,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I,Course12
Spring-2021: Bayesian Methods,8740282061,Bailey,Kerri,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer,Course10
Spring-2021: Complex Systems: Financial Time Series Analysis,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course7
Spring-2021: Complex Systems: Financial Time Series Analysis,9074563926,Moore,David,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer,Course10
Spring-2021: Computational Statistics and Probability,2890488978,Cooper,Nettie,Artificial Intelligence,3.54,Spring-2022,USA,English,Health Sciences,23,2.0,"New York, NY",Database Administrator - Entry,Course6
Spring-2021: Computational Statistics and Probability,6509550025,Jacobson,Cindy,Artificial Intelligence,2.76,Spring-2021,Pakistan,Punjabi,Mathematics,24,2.5,"Woodbridge, NJ",Data Scientist I,Course10
Spring-2021: Computational Statistics and Probability,7408726601,Furbush,Daniel,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I,Course9
Spring-2021: Computational Statistics and Probability,7434279301,Barrett,Michael,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer,Course12
Spring-2021: DAV 5000 Business Modeling and Data Analysis,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course8
Spring-2021: DAV 5000 Business Modeling and Data Analysis,2426847270,Bushman,Veronika,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3.0,"New York, NY",UX Design Intern,Course8
Spring-2021: DAV 5000 Business Modeling and Data Analysis,2926537122,Pranger,Betty,Data Analytics and Visualization,2.86,Spring-2021,China,Mandarin,Computer Science,25,3.0,"Woodbridge, NJ",Entry Level Python Developer,Course10
Spring-2021: DAV 5100 Structured Data Management,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course8
Spring-2021: DAV 5100 Structured Data Management,8129868026,Menzies,Brittney,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I,Course7
Spring-2021: DAV 5100 Structured Data Management,8185417669,Hayes,Audrey,Data Analytics and Visualization,3.71,Fall-2021,China,Mandarin,Engineering,25,4.5,"New York, NY",Machine Learning Engineer,Course7
Spring-2021: DAV 5100 Structured Data Management,8443109586,Jones,Jennifer,Data Analytics and Visualization,3.35,Spring-2022,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer,Course4
Spring-2021: DAV 5100 Structured Data Management,9756576633,Sobina,Rubye,Data Analytics and Visualization,3.54,Spring-2022,India,Hindi,Mathematics,26,4.0,"New York, NY",Data Architect I,Course4
Spring-2021: DAV 5200 Visual Design and Storytelling,1812867268,Ragland,Tammy,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I,Course10
Spring-2021: DAV 5200 Visual Design and Storytelling,3053342158,Wallace,Jeremy,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer,Course8
Spring-2021: DAV 5200 Visual Design and Storytelling,9546897753,Rudolph,Heather,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3.0,"New York, NY",Machine Learning Engineer,Course9
Spring-2021: DAV 5300 Computational Math and Statistics,1621829673,Allen,Deborah,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry,Course8
Spring-2021: DAV 5300 Computational Math and Statistics,1895013407,Sannicolas,Norman,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2.0,"Woodbridge, NJ",Entry Data Analyst,Course9
Spring-2021: DAV 5300 Computational Math and Statistics,2342480634,Cresci,Dana,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I,Course9
